file	index	id	title	answer	action	answer_explicit_now	final_status	reason	explanation
data/lessons/python_foundation_beginner_v94_a1_part1.json	21	PYF94_A1_L01_VAR_009	서로 다른 변수 더하기	5	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	x와 y는 숫자이므로 +는 산술 덧셈으로 계산되고, 결과 5가 출력된다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 숫자 변수도 문자열처럼 이어 붙는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게 판단할 수 있다. 초급 단계에서는 이런 작은 흐름을 정확히 읽는 것이 이후 조건문, 반복문, 파일 처리 코드를 이해하는 기반이 된다.
data/lessons/python_foundation_beginner_v94_a1_part1.json	22	PYF94_A1_L01_VAR_010	print 뒤 변수 변경 구분하기	start	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	print는 두 번째 줄에서 실행되고, 그 시점의 result 값은 아직 start이다. 뒤의 end 저장은 이후 상태만 바꾼다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 나중 값을 앞선 출력에 적용하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게 판단할 수 있다. 초급 단계에서는 이런 작은 흐름을 정확히 읽는 것이 이후 조건문, 반복문, 파일 처리 코드를 이해하는 기반이 된다.
data/lessons/python_foundation_beginner_v94_a1_part1.json	22	PYF94_A1_L01_VAR_010	print 뒤 변수 변경 구분하기	start	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	print는 두 번째 줄에서 실행되고, 그 시점의 result 값은 아직 start이다. 뒤의 end 저장은 이후 상태만 바꾼다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 나중 값을 앞선 출력에 적용하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게 판단할 수 있다. 초급 단계에서는 이런 작은 흐름을 정확히 읽는 것이 이후 조건문, 반복문, 파일 처리 코드를 이해하는 기반이 된다.
data/lessons/python_foundation_beginner_v94_a1_part1.json	23	PYF94_A1_L01_VAR_011	값 교체 흐름 읽기	hard	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	마지막 대입문이 mode의 현재 값을 hard로 바꾸었기 때문에 print는 hard를 출력한다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 변수가 여러 값을 동시에 가진다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게 판단할 수 있다. 초급 단계에서는 이런 작은 흐름을 정확히 읽는 것이 이후 조건문, 반복문, 파일 처리 코드를 이해하는 기반이 된다.
data/lessons/python_foundation_beginner_v94_a1_part1.json	24	PYF94_A1_L01_VAR_012	리스트를 변수에 저장하기	['A', 'B']가 출력된다	REVIEW_ONLY	NO	KEPT_REVIEW_ONLY	LOW 후보 중 의미상 설명 가능성이 있어 자동 수정 제외, 수동 샘플 검토용으로 보존	items 변수는 리스트 전체를 가리키고 있으므로 print(items)는 리스트 형태의 값 전체를 보여 준다. 이 문제는 코드를 위에서 아래로 읽으면서 값이 언제 만들어지고 언제 출력되는지 확인하는 연습이다. 정답은 보기의 익숙한 단어가 아니라 실제 실행 흐름이 만든 값이다. 특히 첫 번째 값만 자동으로 출력된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 변수 값, 따옴표 여부, 계산 순서, print가 실행되는 시점을 차례대로 확인하면 안전하게 판단할 수 있다. 초급 단계에서는 이런 작은 흐름을 정확히 읽는 것이 이후 조건문, 반복문, 파일 처리 코드를 이해하는 기반이 된다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	1	PYF94_A1_L01_TYPE_001	문자열 숫자 더하기	34	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	두 값 모두 문자열이므로 +는 산술 덧셈이 아니라 두 글자를 이어 붙여 34를 만든다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 화면에 숫자처럼 보이면 무조건 계산된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	2	PYF94_A1_L01_TYPE_002	숫자 더하기	7	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	3과 4는 숫자이므로 +가 산술 덧셈으로 처리되어 결과 7이 출력된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열 예시와 숫자 예시를 같은 규칙으로 보는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	3	PYF94_A1_L01_TYPE_003	int 변환 뒤 계산하기	15	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	"int(text)가 문자열 ""10""을 숫자 10으로 바꾸고, 그 뒤 10 + 5가 계산되어 15가 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열 ""10""과 숫자 10을 같은 상태로 보는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다."
data/lessons/python_foundation_beginner_v94_a1_part2.json	4	PYF94_A1_L01_TYPE_004	str 변환 뒤 문자열 붙이기	3개	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	"str(count)는 숫자 3을 문자열 ""3""으로 바꾸고, 그 결과가 ""개""와 이어 붙어 3개가 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 숫자와 문자열을 항상 바로 더할 수 있다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다."
data/lessons/python_foundation_beginner_v94_a1_part2.json	5	PYF94_A1_L01_TYPE_005	type() 의미 읽기	값의 자료형	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	type()은 값이 문자열인지 숫자인지 리스트인지 같은 자료형을 확인할 때 사용하는 함수다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 type()을 길이나 개수를 세는 함수로 보는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 정답은 ‘값의 자료형’이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	6	PYF94_A1_L01_TYPE_006	float 변환 뒤 계산하기	4.0	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	float(text)가 문자열을 소수 숫자 3.5로 바꾸고, 0.5를 더해 4.0이라는 결과를 만든다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 소수 문자열도 그냥 이어 붙인다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	6	PYF94_A1_L01_TYPE_006	float 변환 뒤 계산하기	4.0	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	float(text)가 문자열을 소수 숫자 3.5로 바꾸고, 0.5를 더해 4.0이라는 결과를 만든다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 소수 문자열도 그냥 이어 붙인다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	7	PYF94_A1_L01_TYPE_007	문자열 반복하기	'hahaha'가 된다	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	문자열과 정수의 곱셈은 문자열을 정해진 횟수만큼 반복해 새 문자열을 만든다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열 길이와 숫자를 곱해 숫자 결과가 나온다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 출력 결과는 'hahaha'가 된다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	8	PYF94_A1_L01_TYPE_008	문자열 2와 숫자 2 비교하기	False	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	값의 모양은 비슷하지만 하나는 문자열이고 하나는 숫자이므로 == 비교 결과는 False가 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 보이는 글자가 같으면 비교 결과도 True라고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	9	PYF94_A1_L01_TYPE_009	비교식의 bool 결과 읽기	True	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	80은 60 이상이므로 비교식 score >= 60의 결과는 True가 되고 그 값이 출력된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 비교식이 숫자 자체를 출력한다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	10	PYF94_A1_L01_TYPE_010	문자열 길이 세기	결과는 6이다	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	Python은 P, y, t, h, o, n 여섯 글자로 이루어져 있으므로 len(word)는 6을 반환한다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 단어의 의미나 변수 이름을 길이로 세는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 결과는 6이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	11	PYF94_A1_L01_TYPE_011	공백도 문자로 세기	3	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	A와 B 사이의 공백도 문자 하나로 세기 때문에 전체 길이는 A, 공백, B를 합쳐 3이다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 눈에 잘 보이지 않는 공백은 길이에 포함되지 않는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	12	PYF94_A1_L01_TYPE_012	앞자리 0과 int 변환	7	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	int()는 문자열을 숫자값으로 바꾸므로 숫자의 의미에 영향을 주지 않는 앞자리 0은 표시되지 않는다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열의 표시 모양이 숫자 변환 뒤에도 그대로 남는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 출력은 ‘7’이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	13	PYF94_A1_L01_INPUT_001	입력값 저장하기	Python	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	input()은 사용자가 입력한 값을 문자열로 받아 name에 저장하고, print(name)은 그 저장된 값을 보여 준다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 안내 문구가 변수에 저장된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 정답은 ‘Python’이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	14	PYF94_A1_L01_INPUT_002	입력값 문자열 붙이기	10살	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	"input() 결과는 문자열 ""10""이고, 여기에 문자열 ""살""이 이어 붙어 10살이 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 input으로 받은 10이 자동으로 숫자 계산된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다."
data/lessons/python_foundation_beginner_v94_a1_part2.json	15	PYF94_A1_L01_INPUT_003	입력값 숫자 변환하기	11	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	input은 문자열을 받지만 int()가 그것을 숫자 10으로 바꾸기 때문에 10 + 1이 계산되어 11이 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 문자열 이어 붙이기와 숫자 더하기를 구분하지 않는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	16	PYF94_A1_L01_INPUT_004	두 입력 이어 붙이기	AB	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	first에는 A, second에는 B가 문자열로 저장되고, first + second는 두 문자열을 순서대로 이어 붙인다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 두 입력 사이에 자동 공백이 생긴다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 정답은 ‘AB’이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	17	PYF94_A1_L01_INPUT_005	두 입력 숫자로 더하기	7	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	각 input 결과가 int()로 숫자 3과 4가 되고, 두 숫자의 덧셈 결과 7이 출력된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 입력값이 문자열인 상태로 이어 붙는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	18	PYF94_A1_L01_INPUT_006	안내 문구와 저장값 구분하기	Seoul	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	안내 문구는 사용자에게 보여 주는 설명이고, city에 저장되는 값은 사용자가 직접 입력한 Seoul이다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 프롬프트 문구가 그대로 변수값이 된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	19	PYF94_A1_L01_INPUT_007	입력값 공백 정리하기	hi	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	text에는 공백이 포함된 문자열이 들어가지만 strip() 결과를 clean에 저장했기 때문에 양쪽 공백이 제거된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 strip이 원본과 결과를 구분하지 않아도 된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다. 따라서 정답은 ‘hi’이다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	20	PYF94_A1_L01_INPUT_008	입력값과 문자열 비교하기	True	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	"answer에는 문자열 yes가 저장되고, 기준 문자열 ""yes""와 같기 때문에 비교 결과는 True가 된다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 비교식이 입력값 자체를 출력한다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다."
data/lessons/python_foundation_beginner_v94_a1_part2.json	21	PYF94_A1_L01_INPUT_009	입력값 대소문자 구분하기	False	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	YES와 yes는 글자 모양은 비슷하지만 대소문자가 다르므로 문자열 비교 결과는 False다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 대소문자가 자동으로 같게 처리된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	22	PYF94_A1_L01_INPUT_010	입력값 길이 세기	4	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	text에는 문자열 code가 저장되고, code는 네 글자이므로 len(text)는 4를 반환한다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 입력값 자체와 입력값의 길이를 혼동하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
data/lessons/python_foundation_beginner_v94_a1_part2.json	22	PYF94_A1_L01_INPUT_010	입력값 길이 세기	4	NO_ACTION	YES	OK_ALREADY_EXPLICIT	V318에서 조치 불필요였고 현재도 정답 표현 확인	text에는 문자열 code가 저장되고, code는 네 글자이므로 len(text)는 4를 반환한다. 이 문제는 값이 문자열인지 숫자인지, 그리고 변환 함수가 적용되었는지를 확인하는 초급 독해 연습이다. 정답은 보기의 모양이 아니라 실제 파이썬 실행 규칙이 만든 값이다. 특히 입력값 자체와 입력값의 길이를 혼동하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 따옴표 여부, input() 결과의 자료형, int()나 str() 같은 변환 함수, print가 보여 주는 최종 값을 차례대로 확인하면 안전하게 판단할 수 있다. 이 흐름은 나중에 사용자 입력, 설정값, 파일에서 읽은 문자열 데이터를 처리할 때 그대로 이어진다.
