file	index	id	title	answer	covered_by	answer_explicit	status	issue	explanation
data/lessons/python_data_processing_pandas_jsonl_v42.json	15	PY42_L10_audit_tsv_001	audit TSV 읽기	무엇이 통과했고 무엇이 실패했는지 나중에 다시 추적할 수 있다	explanation_medium_review_pack_v315.tsv	YES	OK		audit TSV는 자동화 결과를 사람이 다시 확인할 수 있게 남긴 표 형식 리포트다. 문제 카드, 길이, 원본 파일을 추적하는 데 유용하다. TSV는 엑셀이나 텍스트 편집기로도 열기 쉬워 자동 처리 결과를 사람이 빠르게 검토하기 좋다. 따라서 정답은 ‘무엇이 통과했고 무엇이 실패했는지 나중에 다시 추적할 수 있다’이다.
data/lessons/python_data_processing_pandas_jsonl_v42.json	16	PY42_L10_pipeline_data_quality_001	pipeline data quality 읽기	깨진 데이터가 뒤 단계로 퍼지기 전에 잡기 위해	explanation_medium_review_pack_v315.tsv	YES	OK		pipeline data quality는 처리 단계마다 데이터가 기대한 형태와 수량을 유지하는지 확인하는 기준이다. 데이터 문제는 뒤로 갈수록 원인 추적이 어려워 중간 검증이 중요하다. 따라서 정답은 ‘깨진 데이터가 뒤 단계로 퍼지기 전에 잡기 위해’이다.
data/lessons/python_data_processing_pandas_jsonl_v42.json	3	PY42_L07_dictreader_001	csv.DictReader 읽기	첫 줄의 header	explanation_medium_review_pack_v314.tsv	YES	OK		DictReader는 header 이름을 key로 사용해서 각 행을 dict처럼 읽게 해준다. csv.DictReader는 CSV 행을 dict 형태로 읽게 해 주는 도구다. 열 이름을 key로 사용하므로 column 이름이 정확한지 먼저 확인해야 한다. 따라서 출력은 ‘첫 줄의 header’이다.
data/lessons/python_data_processing_pandas_jsonl_v42.json	4	PY42_L07_pandas_dataframe_001	pandas DataFrame 읽기	행 수와 열 수	explanation_medium_review_pack_v314.tsv	YES	OK		DataFrame은 표처럼 다루는 데이터 구조이고 shape는 전체 크기를 빠르게 확인하게 해준다. pandas DataFrame은 행과 열로 된 표 데이터를 다루는 구조다. CSV를 읽은 뒤 필터링, 정렬, 집계 같은 처리를 할 때 자주 사용된다. 따라서 출력은 ‘행 수와 열 수’이다.
data/lessons/python_data_processing_pandas_jsonl_v42.json	5	PY42_L07_read_csv_sep_001	read_csv sep 읽기	열 구분자가 탭이기 때문이다	explanation_medium_review_pack_v315.tsv	YES	OK		read_csv의 sep 인자는 컬럼을 어떤 문자 기준으로 나눌지 알려준다. TSV는 탭 문자를 기준으로 나누므로 sep='\t'를 사용한다. 구분자를 잘못 지정하면 한 줄 전체가 하나의 컬럼으로 들어가거나 컬럼 수가 깨질 수 있다. 따라서 정답은 ‘열 구분자가 탭이기 때문이다’이다.
data/lessons/python_data_processing_pandas_jsonl_v42.json	9	PY42_L08_missing_value_001	missing value 읽기	label 컬럼의 빈 값 개수	explanation_medium_review_pack_v314.tsv	YES	OK		isna는 결측값 여부를 True/False로 만들고 sum은 True 개수를 센다. missing value는 데이터에 값이 비어 있거나 기록되지 않은 상태를 뜻한다. 분석 코드를 읽을 때는 비어 있는 값을 제거하는지, 기본값으로 채우는지, 그대로 두는지 확인해야 한다. 따라서 출력은 ‘label 컬럼의 빈 값 개수’이다.
data/lessons/python_data_structures_json_v29.json	10	PY29_L10_answer_in_choices_001	answer in choices 검증 읽기	정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문	explanation_medium_review_pack_v314.tsv	YES	OK		answer in choices 검사는 정답 값이 선택지 목록 안에 실제로 있는지 확인한다. 퀴즈 데이터에서는 answer와 choices의 일관성이 매우 중요하다. 따라서 출력은 ‘정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문’이다.
data/lessons/python_data_structures_json_v29.json	12	PY29_L10_lookup_table_001	id 기반 lookup table 읽기	side card의 id	explanation_medium_review_pack_v314.tsv	YES	OK		dict comprehension으로 id를 키로 만들면 특정 id의 카드를 빠르게 찾을 수 있다. id 기반 lookup table은 id를 key로 두고 항목 전체를 value로 저장한 dict 구조다. 목록을 반복 검색하지 않고 빠르게 항목을 찾는 데 좋다. 따라서 출력은 ‘side card의 id’이다.
data/lessons/python_data_structures_json_v29.json	13	PY29_L10_flatten_001	중첩 리스트 flatten 읽기	"평탄화된 리스트 [""json"", ""dict"", ""list"", ""set""]"	explanation_medium_review_pack_v314.tsv	YES	OK		"이중 for comprehension은 각 group 안의 x를 차례대로 꺼내 하나의 리스트로 만든다. flatten은 중첩된 리스트를 한 단계 또는 여러 단계 풀어 하나의 리스트처럼 만드는 처리다. 그룹별 결과를 합쳐 전체 목록으로 만들 때 유용하다. 따라서 출력은 ‘평탄화된 리스트 [""json"", ""dict"", ""list"", ""set""]’이다."
data/lessons/python_data_structures_json_v29.json	2	PY29_L07_nested_dict_001	nested dict 접근 읽기	20	explanation_medium_review_pack_v313.tsv	YES	OK		먼저 item['stats']로 내부 dict를 꺼내고, 다시 ['items_written'] 값을 읽는다. nested dict는 dict 안에 또 다른 dict가 들어 있는 구조다. 설정 파일이나 JSON 응답을 읽을 때 key를 단계별로 따라가며 값을 확인해야 한다. 따라서 출력은 ‘20’이다.
data/lessons/python_data_structures_json_v29.json	4	PY29_L08_missing_field_guard_001	missing field 방어 읽기	짧은 설명	explanation_medium_review_pack_v313.tsv	YES	OK		body가 없으면 summary를 보고, summary가 있으므로 그 값을 반환한다. missing field 방어는 데이터에 특정 key가 없을 때 오류가 나지 않게 처리하는 방식이다. get, 기본값, 조건문을 어떻게 쓰는지 확인해야 한다. 따라서 출력은 ‘짧은 설명’이다.
data/lessons/python_data_structures_json_v29.json	6	PY29_L09_sort_key_001	sort key 읽기	c1	explanation_medium_review_pack_v313.tsv	YES	OK		sort key는 정렬할 때 어떤 값을 기준으로 볼지 정하는 함수다. level 값을 key로 쓰면 level이 작은 카드가 앞에 오게 된다. 정렬 기준 함수가 무엇을 반환하는지 보면 어떤 항목이 앞에 올지 예측할 수 있다. 따라서 출력은 ‘c1’이다.
data/lessons/python_database_sql_repository_v21.json	12	PY21_L10_repository_pattern_001	repository 함수 패턴 읽기	items 테이블 접근 로직을 모아둔다	explanation_medium_review_pack_v314.tsv	YES	OK		repository는 DB 접근 코드를 한 곳에 모아 service/API 코드와 분리한다. repository 함수 패턴은 DB 접근 코드를 한 계층에 모으는 방식이다. 서비스 로직이 SQL 세부사항을 직접 알지 않아도 되게 해 유지보수를 돕는다. 따라서 반환/호출 결과는 ‘items 테이블 접근 로직을 모아둔다’이다.
data/lessons/python_database_sql_repository_v21.json	14	PY21_L10_d1_prepare_bind_001	Cloudflare D1 prepare/bind 읽기	SQL의 ? 자리에 itemId 값을 바인딩한다	explanation_medium_review_pack_v315.tsv	YES	OK		D1에서도 prepare/bind를 통해 SQL과 입력값을 분리하는 패턴을 쓴다. prepare와 bind는 SQL 문자열과 실제 값을 분리해서 안전하게 실행하는 흐름이다. 값을 직접 문자열에 붙이는 방식보다 SQL 주입 위험을 줄일 수 있다. 따라서 정답은 ‘SQL의 ? 자리에 itemId 값을 바인딩한다’이다.
data/lessons/python_database_sql_repository_v21.json	15	PY21_L10_supabase_select_001	Supabase select 체인 읽기	id가 itemId와 같은 행만 필터링한다	explanation_medium_review_pack_v315.tsv	YES	OK		Supabase 체인에서 eq는 SQL의 WHERE id = itemId와 비슷한 필터다. Supabase select 체인은 테이블에서 필요한 행과 열을 가져오는 쿼리 흐름이다. 필터, 정렬, limit이 어떤 순서로 붙는지 확인하면 된다. 따라서 정답은 ‘id가 itemId와 같은 행만 필터링한다’이다.
data/lessons/python_database_sql_repository_v21.json	16	PY21_L10_orphan_check_001	orphan row 점검 쿼리 읽기	items에 매칭되지 않는 curations 행	explanation_medium_review_pack_v315.tsv	YES	OK		LEFT JOIN 후 오른쪽 테이블 값이 NULL이면 참조 대상이 없다는 뜻이다. orphan row 점검은 연결되어야 할 부모 데이터가 없는 행을 찾는 검사다. 외래키 관계나 조인 조건을 보며 빠진 참조가 있는지 확인해야 한다. 따라서 정답은 ‘items에 매칭되지 않는 curations 행’이다.
data/lessons/python_database_sql_repository_v21.json	17	PY21_L10_repository_api_flow_001	API-Service-Repository-DB 흐름 읽기	DB에서 item 행을 찾는다	explanation_medium_review_pack_v314.tsv	YES	OK		API는 요청을 받고, service는 업무 규칙을 처리하고, repository는 DB 접근을 담당한다. API-Service-Repository-DB 흐름은 요청이 API에서 서비스 로직을 거쳐 저장소 계층과 DB로 내려가는 구조다. 각 계층의 책임을 구분해야 한다. 따라서 반환/호출 결과는 ‘DB에서 item 행을 찾는다’이다.
data/lessons/python_database_sql_repository_v21.json	2	PY21_L07_parameterized_query_001	파라미터 바인딩 SQL 읽기	나중에 안전하게 바인딩될 파라미터 자리	explanation_medium_review_pack_v315.tsv	YES	OK		사용자 입력을 SQL 문자열에 직접 붙이지 않고 파라미터로 넘기면 SQL injection 위험을 줄인다. 파라미터 바인딩 SQL은 값을 문자열로 직접 붙이지 않고 별도 인자로 넘기는 방식이다. SQL Injection 위험을 줄이는 기본 습관이다. 따라서 정답은 ‘나중에 안전하게 바인딩될 파라미터 자리’이다.
data/lessons/python_database_sql_repository_v21.json	3	PY21_L08_insert_commit_001	INSERT와 commit 읽기	변경사항을 DB에 확정 저장한다	explanation_medium_review_pack_v315.tsv	YES	OK		INSERT나 UPDATE 같은 변경 작업은 데이터베이스에 쓰기 작업을 만든다. commit을 해야 변경이 확정되어 이후 조회에서도 안정적으로 보인다. commit 전 오류가 나면 rollback할 수 있어 여러 변경을 하나의 트랜잭션처럼 다룰 수 있다. 따라서 정답은 ‘변경사항을 DB에 확정 저장한다’이다.
data/lessons/python_database_sql_repository_v21.json	5	PY21_L08_schema_create_table_001	CREATE TABLE schema 읽기	각 행을 구분하는 고유 식별자	explanation_medium_review_pack_v315.tsv	YES	OK		CREATE TABLE은 데이터베이스 테이블 구조를 만드는 명령이다. primary key는 테이블 안에서 각 행을 식별하는 대표 키 역할을 한다. schema를 보면 어떤 컬럼이 필수인지, 어떤 값으로 행을 찾을지 알 수 있다. 따라서 정답은 ‘각 행을 구분하는 고유 식별자’이다.
data/lessons/python_database_sql_repository_v21.json	8	PY21_L09_join_001	JOIN 쿼리 읽기	curations와 items를 item_id/id 기준으로 연결한다	explanation_medium_review_pack_v315.tsv	YES	OK		JOIN은 관련된 여러 테이블의 행을 연결해 함께 조회하는 SQL 기능이다. 사용자 정보와 주문 정보처럼 나뉜 데이터를 한 결과로 볼 수 있다. ON 조건은 두 테이블의 어떤 컬럼을 맞춰 연결할지 정하므로 결과 행의 의미를 좌우한다. 따라서 정답은 ‘curations와 items를 item_id/id 기준으로 연결한다’이다.
data/lessons/python_database_storage_crud_v37.json	11	PY37_L09_index_001	index 읽기	user_id로 progress를 더 빨리 찾기 위해	explanation_medium_review_pack_v315.tsv	YES	OK		index는 자주 검색하는 column에 대해 조회를 빠르게 만드는 구조다. 대신 저장 공간과 쓰기 비용이 늘 수 있어 필요한 곳에만 둔다. WHERE나 JOIN에서 자주 쓰는 컬럼에 인덱스를 두면 전체 테이블을 훑는 일을 줄일 수 있다. 따라서 정답은 ‘user_id로 progress를 더 빨리 찾기 위해’이다.
data/lessons/python_database_storage_crud_v37.json	12	PY37_L10_migration_001	migration 읽기	progress 테이블에 last_seen_at column을 추가한다	explanation_medium_review_pack_v315.tsv	YES	OK		migration은 DB 스키마 변경을 파일로 남겨 순서대로 적용하는 방식이다. 테이블 변경을 재현 가능하게 만들고 배포 실수를 줄인다. 여러 환경에서 같은 DB 구조를 맞춰야 하므로 변경 이력을 코드처럼 관리하는 습관이 중요하다. 따라서 정답은 ‘progress 테이블에 last_seen_at column을 추가한다’이다.
data/lessons/python_database_storage_crud_v37.json	13	PY37_L10_transaction_001	transaction 읽기	여러 변경을 한 묶음으로 안전하게 처리하기 위해	explanation_medium_review_pack_v315.tsv	YES	OK		transaction은 여러 DB 작업을 하나의 묶음처럼 처리하는 방식이다. 중간에 실패하면 rollback으로 이전 상태를 유지할 수 있다. 입금과 출금처럼 함께 성공해야 하는 작업은 transaction으로 묶어야 중간 상태가 남지 않는다. 따라서 정답은 ‘여러 변경을 한 묶음으로 안전하게 처리하기 위해’이다.
data/lessons/python_database_storage_crud_v37.json	16	PY37_L10_progress_storage_001	progress 저장 구조 읽기	마지막으로 본 시간을 저장한다	explanation_medium_review_pack_v315.tsv	YES	OK		진행률 저장은 단순 점수뿐 아니라 언제 봤는지도 함께 남기면 복습 추천에 도움이 된다. progress 저장 구조는 사용자의 학습 상태를 어떤 key와 필드로 보관하는지 정한다. 카드 id, 정답 여부, 마지막 학습 시각이 어떻게 저장되는지 확인해야 한다. 따라서 정답은 ‘마지막으로 본 시간을 저장한다’이다.
data/lessons/python_database_storage_crud_v37.json	3	PY37_L07_primary_key_001	primary key 읽기	각 row를 고유하게 구분한다	explanation_medium_review_pack_v315.tsv	YES	OK		primary key는 같은 테이블 안에서 한 row를 정확히 찾기 위한 대표 ID다. primary key는 행을 구분하는 대표 식별자다. 같은 값이 두 번 들어가면 안 되므로, 조회와 업데이트에서 어떤 컬럼이 기준인지 확인해야 한다. 따라서 정답은 ‘각 row를 고유하게 구분한다’이다.
data/lessons/python_database_storage_crud_v37.json	5	PY37_L08_crud_001	CRUD 읽기	맞힌 횟수 증가	explanation_medium_review_pack_v314.tsv	YES	OK		CRUD는 Create, Read, Update, Delete의 줄임말이다. 대부분의 데이터 저장 앱은 이 네 가지 기본 동작을 반복해서 구현한다. 예를 들어 오답 노트를 추가하고, 조회하고, 수정하고, 삭제하는 흐름도 CRUD로 설명할 수 있다. 따라서 정답은 ‘맞힌 횟수 증가’이다.
data/lessons/python_database_storage_crud_v37.json	6	PY37_L08_select_001	SELECT 읽기	u1 사용자의 progress 기록을 조회한다	explanation_medium_review_pack_v315.tsv	YES	OK		SELECT는 데이터베이스에서 데이터를 읽는 SQL 명령이다. WHERE 조건을 함께 쓰면 필요한 row만 골라 조회할 수 있다. SELECT 뒤에는 가져올 컬럼이 오고 FROM 뒤에는 읽을 테이블이 온다는 기본 순서를 먼저 확인하면 된다. 따라서 정답은 ‘u1 사용자의 progress 기록을 조회한다’이다.
data/lessons/python_database_storage_crud_v37.json	7	PY37_L08_insert_001	INSERT 읽기	progress에 새 기록을 추가한다	explanation_medium_review_pack_v315.tsv	YES	OK		INSERT는 테이블에 새 row를 추가하는 SQL 명령이다. 새 사용자, 새 카드, 새 기록처럼 저장할 데이터를 처음 넣을 때 사용한다. INSERT문은 컬럼 순서와 넣는 값의 순서가 맞아야 하므로 어떤 필드에 어떤 값이 들어가는지 함께 봐야 한다. 따라서 정답은 ‘progress에 새 기록을 추가한다’이다.
data/lessons/python_database_storage_crud_v37.json	8	PY37_L09_update_001	UPDATE 읽기	u1의 c101 맞힌 횟수를 1 증가시킨다	explanation_medium_review_pack_v315.tsv	YES	OK		UPDATE는 조건에 맞는 기존 row의 값을 수정하는 SQL 명령이다. WHERE 조건을 잘못 쓰면 원하지 않는 여러 row가 바뀔 수 있다. UPDATE를 실행하기 전에는 WHERE가 원하는 행만 고르는지 SELECT로 먼저 확인하는 습관이 안전하다. 따라서 정답은 ‘u1의 c101 맞힌 횟수를 1 증가시킨다’이다.
data/lessons/python_database_storage_crud_v37.json	9	PY37_L09_delete_001	DELETE 읽기	2026-01-01보다 오래된 오답 기록	explanation_medium_review_pack_v315.tsv	YES	OK		DELETE는 조건이 매우 중요하다. WHERE가 없으면 큰 사고가 날 수 있다. DELETE는 데이터를 제거하는 흐름이다. 조건 없이 실행하면 많은 행이 지워질 수 있으므로 where 조건, 대상 id, 삭제 후 확인 로직을 반드시 함께 봐야 한다. 따라서 정답은 ‘2026-01-01보다 오래된 오답 기록’이다.
data/lessons/python_debug_logs_cache_git_v17.json	11	PY17_L09_git_add_commit_push_001	git add/commit/push 흐름 읽기	커밋에 포함할 파일을 스테이징한다	explanation_medium_review_pack_v315.tsv	YES	OK		git add → git commit → git push 순서로 로컬 변경을 원격에 반영한다. git add, commit, push 흐름은 변경 파일을 스테이지에 올리고 기록한 뒤 원격 저장소에 보내는 순서다. 검증 후 의미 있는 단위로 묶어야 한다. 따라서 정답은 ‘커밋에 포함할 파일을 스테이징한다’이다.
data/lessons/python_debug_logs_cache_git_v17.json	14	PY17_L10_side_card_field_bug_001	side card 필드 불일치 버그 읽기	sc.body만 읽어서 summary/detail이 화면에 안 보일 수 있다	explanation_medium_review_pack_v316.tsv	YES	OK		side card field bug는 데이터 필드 이름과 렌더링 코드가 맞지 않을 때 생긴다. 값이 JSON에 있어도 화면 코드가 다른 이름을 읽으면 표시되지 않는다. 따라서 정답은 ‘sc.body만 읽어서 summary/detail이 화면에 안 보일 수 있다’이다.
data/lessons/python_debug_logs_cache_git_v17.json	4	PY17_L07_query_cache_bust_001	쿼리스트링 캐시 깨기 읽기	브라우저가 이전 파일과 다른 URL로 인식하게 하려고	explanation_medium_review_pack_v315.tsv	YES	OK		query cache bust는 URL 뒤에 버전 쿼리를 붙여 브라우저 캐시를 우회하는 방식이다. 값이 바뀌면 새 리소스로 보고 다시 요청할 수 있다. 앱 버전을 쿼리에 넣으면 배포 뒤 사용자가 오래된 JS나 JSON을 보는 문제를 줄일 수 있다. 따라서 정답은 ‘브라우저가 이전 파일과 다른 URL로 인식하게 하려고’이다.
data/lessons/python_debug_logs_cache_git_v17.json	5	PY17_L08_app_data_version_001	APP_DATA_VERSION 함수 읽기	URL에서 두 번째 파라미터부터는 &로 이어야 하기 때문에	explanation_medium_review_pack_v314.tsv	YES	OK		APP_DATA_VERSION은 데이터 파일 요청에 붙이는 버전값이다. 첫 쿼리 파라미터는 ?로 시작하고, 추가 파라미터는 &로 이어 붙인다. 이미 query가 있는 URL에는 ?를 다시 붙이면 형식이 깨지므로 &로 새 파라미터를 추가한다. 따라서 반환/호출 결과는 ‘URL에서 두 번째 파라미터부터는 &로 이어야 하기 때문에’이다.
data/lessons/python_debug_logs_cache_git_v17.json	6	PY17_L08_fetch_log_sequence_001	fetch 로그 순서 읽기	예, 200으로 응답됐다	explanation_medium_review_pack_v315.tsv	YES	OK		fetch log sequence는 브라우저가 어떤 파일을 어떤 순서로 요청했는지 보여 준다. JSON 요청이 200이면 서버가 파일을 정상 제공했다는 뜻이다. 요청 순서를 보면 어떤 파일에서 로딩이 멈췄는지 캐시 문제인지 빠르게 좁힐 수 있다. 따라서 정답은 ‘예, 200으로 응답됐다’이다.
data/lessons/python_debug_logs_cache_git_v17.json	7	PY17_L08_json_parse_check_001	JSON parse 검증 루프 읽기	catch 블록	explanation_medium_review_pack_v314.tsv	YES	OK		JSON parse check는 문자열이 올바른 JSON인지 확인하는 검사다. try 안에서 파싱 오류가 나면 catch로 이동해 BAD 메시지를 출력한다. 파싱 검증을 자동화하면 깨진 JSON 파일이 앱 로딩 단계까지 넘어가는 일을 막을 수 있다. 따라서 정답은 ‘catch 블록’이다.
data/lessons/python_debugging_error_routines_v28.json	2	PY28_L07_name_error_001	NameError 읽기	count를 cout으로 잘못 쓴 오타	explanation_medium_review_pack_v314.tsv	YES	OK		NameError는 이름이 정의되지 않았다는 뜻이다. 변수명 오타나 import 누락이 흔한 원인이다. NameError는 아직 정의되지 않은 이름을 사용했을 때 나는 오류다. 변수명 오타, import 누락, 함수 안팎의 scope를 순서대로 확인해야 한다. 따라서 출력은 ‘count를 cout으로 잘못 쓴 오타’이다.
data/lessons/python_debugging_error_routines_v28.json	3	PY28_L07_type_error_001	TypeError 읽기	age를 int로 바꾼 뒤 더한다	explanation_medium_review_pack_v315.tsv	YES	OK		TypeError는 값의 타입이 맞지 않을 때 나는 오류다. 문자열과 숫자는 바로 더할 수 없으므로 int(age)처럼 필요한 타입으로 변환해야 한다. 오류 메시지에서 실제 타입과 기대 타입을 읽으면 어디서 변환이 필요한지 찾기 쉽다. 따라서 정답은 ‘age를 int로 바꾼 뒤 더한다’이다.
data/lessons/python_deep_expansion_v4.json	1	PY4_L03_append_extend_001	append와 extend 차이 읽기	"[""A"", [""B"", ""C""]]"	explanation_medium_review_pack_v314.tsv	YES	OK		"append는 전달한 값을 리스트의 항목 하나로 추가한다. 리스트를 append하면 그 리스트 전체가 하나의 원소로 들어간다. extend는 리스트 안의 값들을 하나씩 펼쳐 넣는다는 점과 비교해서 읽으면 차이가 분명해진다. 따라서 출력은 ‘[""A"", [""B"", ""C""]]’이다."
data/lessons/python_deep_expansion_v4.json	10	PY4_L05_raise_001	raise로 직접 에러 내기	잘못된 score를 막기 위해	explanation_medium_review_pack_v316.tsv	YES	OK		raise는 코드가 직접 예외를 발생시키는 문법이다. 검증 조건을 위반했을 때 ValueError를 내면 잘못된 입력을 빨리 막을 수 있다. 조용히 잘못된 값으로 계속 진행하는 것보다 초기에 실패시키면 원인을 더 빨리 찾을 수 있다. 따라서 정답은 ‘잘못된 score를 막기 위해’이다.
data/lessons/python_deep_expansion_v4.json	14	PY4_L06_file_suffix_001	Path suffix/stem 읽기	report .jsonl	explanation_medium_review_pack_v314.tsv	YES	OK		Path의 stem은 확장자를 뺀 파일 이름이고 suffix는 확장자다. 파일 종류를 확인하거나 출력 파일명을 만들 때 자주 쓴다. 예를 들어 report.pdf라면 stem은 report, suffix는 .pdf처럼 나뉘므로 파일명 가공 로직을 읽기 쉽다. 따라서 출력은 ‘report .jsonl’이다.
data/lessons/python_deep_expansion_v4.json	16	PY4_L07_request_timeout_001	requests timeout 읽기	응답을 최대 10초 정도 기다린다	explanation_medium_review_pack_v314.tsv	YES	OK		timeout은 요청이 너무 오래 걸릴 때 기다림을 중단하게 한다. 외부 API가 느리거나 멈췄을 때 프로그램 전체가 계속 멈추는 상황을 막는다. timeout 값을 명시하면 네트워크 문제를 예외로 다룰 수 있어 retry나 fallback 흐름으로 넘기기 쉽다. 따라서 출력은 ‘응답을 최대 10초 정도 기다린다’이다.
data/lessons/python_deep_expansion_v4.json	17	PY4_L07_retry_loop_001	간단 retry loop 읽기	최대 3번 시도한다	explanation_medium_review_pack_v314.tsv	YES	OK		retry loop는 실패할 수 있는 작업을 정해진 횟수만큼 다시 시도하는 구조다. range(3)이면 0, 1, 2로 총 세 번 반복한다. 재시도는 무한 반복이 되지 않게 최대 횟수와 실패 후 처리 경로를 함께 정해야 한다. 따라서 출력은 ‘최대 3번 시도한다’이다.
data/lessons/python_deep_expansion_v4.json	19	PY4_L08_logging_level_001	logging level 읽기	실패나 심각한 문제	explanation_medium_review_pack_v314.tsv	YES	OK		로그 레벨은 메시지의 중요도를 구분한다. DEBUG, INFO, WARNING, ERROR처럼 나누면 필요한 수준의 실행 기록만 골라 볼 수 있다. 운영 중에는 ERROR와 WARNING을 우선 보고, 디버깅할 때 DEBUG를 켜는 식으로 조절한다. 따라서 정답은 ‘실패나 심각한 문제’이다.
data/lessons/python_deep_expansion_v4.json	2	PY4_L03_extend_001	extend로 리스트 펼쳐 넣기	"[""A"", ""B"", ""C""]"	explanation_medium_review_pack_v314.tsv	YES	OK		"extend는 전달한 반복 가능한 값의 원소를 하나씩 펼쳐 기존 리스트에 추가한다. 리스트를 이어 붙일 때 append와 다르게 동작한다. append는 리스트 자체를 한 항목으로 넣을 수 있지만 extend는 안의 원소들을 풀어서 넣는 차이가 있다. 따라서 출력은 ‘[""A"", ""B"", ""C""]’이다."
data/lessons/python_deep_expansion_v4.json	20	PY4_L08_checkpoint_001	checkpoint 저장 흐름 읽기	어디까지 처리했는지 저장한다	explanation_medium_review_pack_v315.tsv	YES	OK		checkpoint는 중간 진행 상태를 저장하는 방식이다. last_shard 같은 값을 남겨 두면 중단 후에도 어디서 재개할지 알 수 있다. 긴 배치 작업에서는 매번 처음부터 다시 돌리지 않도록 완료 위치와 상태를 주기적으로 남겨야 한다. 따라서 정답은 ‘어디까지 처리했는지 저장한다’이다.
data/lessons/python_deep_expansion_v4.json	22	PY4_L09_cache_dict_001	dict cache 패턴 읽기	같은 요약을 반복 계산하지 않기	explanation_medium_review_pack_v314.tsv	YES	OK		cache dict는 이미 계산한 결과를 저장해 재사용하는 구조다. 같은 입력이 cache에 있으면 summarize를 다시 호출하지 않아도 된다. 비싼 계산이나 API 호출 결과를 저장할 때 특히 효과가 크지만 오래된 값 갱신 기준도 필요하다. 따라서 반환/호출 결과는 ‘같은 요약을 반복 계산하지 않기’이다.
data/lessons/python_deep_expansion_v4.json	23	PY4_L09_prompt_template_001	prompt template 읽기	LLM에 넣을 프롬프트	explanation_medium_review_pack_v314.tsv	YES	OK		prompt template은 모델 입력의 틀을 미리 정해 두는 방식이다. 검색된 docs와 question을 정해진 형식으로 합쳐 LLM 입력을 만든다. 템플릿을 쓰면 매 요청마다 형식이 흔들리지 않아 검증과 디버깅도 쉬워진다. 따라서 반환/호출 결과는 ‘LLM에 넣을 프롬프트’이다.
data/lessons/python_deep_expansion_v4.json	24	PY4_L09_evidence_check_001	근거 없는 답변 차단 흐름	근거 부족 메시지를 반환한다	explanation_medium_review_pack_v314.tsv	YES	OK		evidence check는 답변을 만들기 전에 근거가 있는지 확인하는 단계다. 근거가 없으면 call_llm으로 넘어가지 않아 추측 답변을 줄일 수 있다. 근거가 없을 때 멈추는 규칙은 RAG 답변의 신뢰도를 지키는 기본 방어선이다. 따라서 반환/호출 결과는 ‘근거 부족 메시지를 반환한다’이다.
data/lessons/python_deep_expansion_v4.json	27	PY4_L10_edge_promotion_001	엣지 승격 조건 읽기	score 0.8 이상이고 evidence_count 2 이상	explanation_medium_review_pack_v315.tsv	YES	OK		edge promotion은 후보 관계를 실제 KG edge로 승격할지 판단하는 단계다. 두 조건을 모두 만족해야 promoted 상태가 된다. 근거 수와 신뢰도 같은 조건을 함께 보아야 약한 후보 관계가 실제 그래프에 섞이는 것을 줄일 수 있다. 따라서 반환/호출 결과는 ‘score 0.8 이상이고 evidence_count 2 이상’이다.
data/lessons/python_deep_expansion_v4.json	5	PY4_L04_mutable_alias_001	mutable alias 버그 읽기	"[""LiDAR"", ""Radar""]"	explanation_medium_review_pack_v314.tsv	YES	OK		"리스트 같은 mutable 객체는 여러 변수가 같은 객체를 가리킬 수 있다. b와 a가 같은 리스트를 보므로 b를 바꾸면 a도 바뀐 것처럼 보인다. 원본을 독립적으로 유지하려면 copy나 list()로 새 리스트를 만든 뒤 수정해야 한다. 따라서 출력은 ‘[""LiDAR"", ""Radar""]’이다."
data/lessons/python_deep_expansion_v4.json	6	PY4_L04_list_copy_001	list 복사로 원본 보호	"[""LiDAR""]"	explanation_medium_review_pack_v314.tsv	YES	OK		"copy()로 새 리스트를 만들면 원본 리스트와 다른 객체가 된다. 그래서 복사본에 append를 해도 original 리스트는 그대로 유지된다. 원본을 보호해야 하는 함수에서는 복사본을 수정해야 호출한 쪽 데이터가 예상 밖으로 바뀌지 않는다. 따라서 출력은 ‘[""LiDAR""]’이다."
data/lessons/python_deep_expansion_v4.json	7	PY4_L04_any_001	any() 조건 읽기	has sensor	explanation_medium_review_pack_v313.tsv	YES	OK		any()는 여러 조건 중 하나라도 참이면 True를 반환한다. tags 안에 sensor가 하나라도 있으므로 전체 조건은 참이 된다. 반대로 모든 조건이 참이어야 하는 상황은 all()을 쓰므로 문제에서 하나라도인지 전부인지 확인해야 한다. 따라서 출력은 ‘has sensor’이다.
data/lessons/python_deploy_pwa_cache_storage_v23.json	12	PY23_L10_devtools_network_001	DevTools Network 점검 포인트	app.js와 lesson JSON들이 200으로 로딩됐는지	explanation_medium_review_pack_v316.tsv	YES	OK		DevTools Network 탭은 브라우저가 요청한 JS, CSS, JSON 파일의 성공 여부를 보여 준다. 정적 앱은 핵심 파일 하나가 실패해도 화면 갱신이 멈출 수 있다. 따라서 정답은 ‘app.js와 lesson JSON들이 200으로 로딩됐는지’이다.
