rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
36	data/lessons/python_realworld_expansion_v8.json	25	PY8_L09_shard_range_001	shard 범위 계산 읽기	(600, 800)	따라서 출력은 ‘(600, 800)’이다.	YES	shard range는 큰 작업을 조각으로 나눠 처리할 때 각 조각의 범위를 계산한다. 3번 shard는 3*200부터 800 전까지 처리한다. 시작과 끝 범위를 정확히 계산해야 샤드 사이에 누락이나 중복 처리 구간이 생기지 않는다.	shard range는 큰 작업을 조각으로 나눠 처리할 때 각 조각의 범위를 계산한다. 3번 shard는 3*200부터 800 전까지 처리한다. 시작과 끝 범위를 정확히 계산해야 샤드 사이에 누락이나 중복 처리 구간이 생기지 않는다. 따라서 출력은 ‘(600, 800)’이다.
37	data/lessons/python_realworld_expansion_v8.json	26	PY8_L09_resume_output_exists_001	산출물 존재 기반 resume 읽기	skip	따라서 출력은 ‘skip’이다.	YES	resume-safe 처리는 이미 끝난 작업을 다시 하지 않게 만든다. 결과 파일이 존재하면 해당 shard가 처리된 신호로 보고 건너뛸 수 있다. 단순 존재 여부만 믿기보다 파일 크기나 JSON 유효성까지 확인하면 깨진 산출물 재사용을 줄일 수 있다.	resume-safe 처리는 이미 끝난 작업을 다시 하지 않게 만든다. 결과 파일이 존재하면 해당 shard가 처리된 신호로 보고 건너뛸 수 있다. 단순 존재 여부만 믿기보다 파일 크기나 JSON 유효성까지 확인하면 깨진 산출물 재사용을 줄일 수 있다. 따라서 출력은 ‘skip’이다.
38	data/lessons/python_tests_validation_regression_v24.json	1	PY24_L07_pytest_assert_001	pytest assert 기본 읽기	테스트가 실패한다	따라서 반환/호출 결과는 ‘테스트가 실패한다’이다.	YES	pytest는 test_ 함수 안의 assert가 실패하면 테스트 실패로 표시한다. pytest assert는 기대값과 실제값을 비교해 테스트 실패를 알려 준다. 실패 메시지를 읽을 때는 어떤 값이 예상과 달랐는지 먼저 확인해야 한다.	pytest는 test_ 함수 안의 assert가 실패하면 테스트 실패로 표시한다. pytest assert는 기대값과 실제값을 비교해 테스트 실패를 알려 준다. 실패 메시지를 읽을 때는 어떤 값이 예상과 달랐는지 먼저 확인해야 한다. 따라서 반환/호출 결과는 ‘테스트가 실패한다’이다.
39	data/lessons/python_web_http_api_flow_v35.json	12	PY35_L10_retry_001	retry 읽기	3번	따라서 반환/호출 결과는 ‘3번’이다.	YES	range(3)은 0, 1, 2 세 번 반복한다. timeout이 나면 잠시 기다렸다가 재시도한다. retry는 일시적인 실패가 났을 때 같은 작업을 다시 시도하는 처리다. 무한 반복을 막기 위해 횟수 제한과 대기 시간을 함께 둬야 한다.	range(3)은 0, 1, 2 세 번 반복한다. timeout이 나면 잠시 기다렸다가 재시도한다. retry는 일시적인 실패가 났을 때 같은 작업을 다시 시도하는 처리다. 무한 반복을 막기 위해 횟수 제한과 대기 시간을 함께 둬야 한다. 따라서 반환/호출 결과는 ‘3번’이다.
40	data/lessons/python_async_batch_queue_v26.json	3	PY26_L08_batch_loop_001	batch loop 읽기	3	따라서 정답은 ‘3’이다.	YES	batch loop는 많은 항목을 일정 크기 단위로 나누어 처리하는 반복 구조다. 예를 들어 250개를 100개씩 처리하면 100, 100, 50으로 나뉜다. 마지막 배치가 작아질 수 있으므로 루프는 남은 개수를 자연스럽게 처리해야 한다.	batch loop는 많은 항목을 일정 크기 단위로 나누어 처리하는 반복 구조다. 예를 들어 250개를 100개씩 처리하면 100, 100, 50으로 나뉜다. 마지막 배치가 작아질 수 있으므로 루프는 남은 개수를 자연스럽게 처리해야 한다. 따라서 정답은 ‘3’이다.
41	data/lessons/python_data_processing_pandas_jsonl_v42.json	1	PY42_L06_csv_tsv_001	CSV vs TSV 읽기	탭 문자	따라서 정답은 ‘탭 문자’이다.	YES	CSV는 comma-separated values, TSV는 tab-separated values에 가깝다. CSV와 TSV는 표 데이터를 텍스트로 저장하는 형식이다. CSV는 쉼표, TSV는 탭으로 열을 나누므로 데이터 안의 쉼표 여부를 고려해야 한다.	CSV는 comma-separated values, TSV는 tab-separated values에 가깝다. CSV와 TSV는 표 데이터를 텍스트로 저장하는 형식이다. CSV는 쉼표, TSV는 탭으로 열을 나누므로 데이터 안의 쉼표 여부를 고려해야 한다. 따라서 정답은 ‘탭 문자’이다.
42	data/lessons/python_dev_environment_foundation_v103_a1.json	34	PY107_A1_ENV_003_ACTIVATE_PIP	activate와 pip 위치 이해하기	가상환경을 activate한다	따라서 정답은 ‘가상환경을 activate한다’이다.	YES	가상환경을 만들기만 하면 현재 터미널이 자동으로 그 환경을 쓰는 것은 아니다. activate를 해야 그 터미널에서 실행하는 python과 pip가 해당 가상환경을 바라보게 된다. 그래서 설치 전에 현재 터미널이 어떤 Python을 쓰는지 확인하는 습관이 중요하다.	가상환경을 만들기만 하면 현재 터미널이 자동으로 그 환경을 쓰는 것은 아니다. activate를 해야 그 터미널에서 실행하는 python과 pip가 해당 가상환경을 바라보게 된다. 그래서 설치 전에 현재 터미널이 어떤 Python을 쓰는지 확인하는 습관이 중요하다. 따라서 정답은 ‘가상환경을 activate한다’이다.
43	data/lessons/python_exception_traceback_beginner_v117_a1.json	2	PY117_L04_TRACEBACK_FILE_LINE_001	traceback 파일과 줄 번호	main.py의 7번째 줄이 확인 후보라는 뜻	따라서 정답은 ‘main.py의 7번째 줄이 확인 후보라는 뜻’이다.	YES	File과 line은 에러가 난 코드 위치를 찾는 힌트다. 해당 줄의 변수와 입력값을 확인하면 원인을 좁힐 수 있다. 여러 파일이 나와도 먼저 내 코드 줄을 확인한다.	File과 line은 에러가 난 코드 위치를 찾는 힌트다. 해당 줄의 변수와 입력값을 확인하면 원인을 좁힐 수 있다. 여러 파일이 나와도 먼저 내 코드 줄을 확인한다. 따라서 정답은 ‘main.py의 7번째 줄이 확인 후보라는 뜻’이다.
44	data/lessons/python_exception_traceback_beginner_v117_a1.json	8	PY117_L06_SPECIFIC_EXCEPT_001	구체적인 except 쓰기	예상한 값 변환 실패만 따로 처리하기 쉽다	따라서 정답은 ‘예상한 값 변환 실패만 따로 처리하기 쉽다’이다.	YES	구체적인 except는 내가 예상한 실패를 분리해서 처리하게 해 준다. 너무 넓은 except는 다른 버그까지 숨길 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	구체적인 except는 내가 예상한 실패를 분리해서 처리하게 해 준다. 너무 넓은 except는 다른 버그까지 숨길 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘예상한 값 변환 실패만 따로 처리하기 쉽다’이다.
45	data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	31	PYF95_A4_FILE_031_CHOOSE_TRY_REASON	try/except를 쓰는 이유 고르기	오류 가능성을 다루기 위해	따라서 정답은 ‘오류 가능성을 다루기 위해’이다.	YES	try/except는 오류가 날 수 있는 흐름을 처리하기 위한 구조다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다.	try/except는 오류가 날 수 있는 흐름을 처리하기 위한 구조다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 정답은 ‘오류 가능성을 다루기 위해’이다.
46	data/lessons/python_foundation_level4_v95_a5_oop_basics.json	1	PYF95_A5_OOP_001_CLASS_ONLY	class 정의만 있는 코드	class 설계도만 정의된다	따라서 정답은 ‘class 설계도만 정의된다’이다.	YES	class Dog는 설계도를 정의할 뿐 Dog() 호출이 없으면 object가 만들어지지 않는다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다.	class Dog는 설계도를 정의할 뿐 Dog() 호출이 없으면 object가 만들어지지 않는다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 정답은 ‘class 설계도만 정의된다’이다.
47	data/lessons/python_foundation_micro_gaps_v104_a1.json	5	PY104_L04_EXCEPTION_RAISE_001	raise로 직접 오류 발생시키기	ValueError가 발생한다	따라서 정답은 ‘ValueError가 발생한다’이다.	YES	raise는 파이썬에게 지금 상황은 계속 진행하면 안 되는 오류라고 직접 알리는 문장이다. 이 예제에서는 score가 음수이면 잘못된 값이라고 보고 ValueError를 발생시킨다. raise는 사용자가 실수한 입력, 깨진 데이터, 검증 실패를 조용히 넘기지 않고 즉시 드러낼 때 쓴다. 초급 단계에서는 raise를 보면 ‘여기서 오류를 일부러 만든다’고 먼저 읽고, 어떤 오류 종류와 메시지를 던지는지 확인하면 된다.	raise는 파이썬에게 지금 상황은 계속 진행하면 안 되는 오류라고 직접 알리는 문장이다. 이 예제에서는 score가 음수이면 잘못된 값이라고 보고 ValueError를 발생시킨다. raise는 사용자가 실수한 입력, 깨진 데이터, 검증 실패를 조용히 넘기지 않고 즉시 드러낼 때 쓴다. 초급 단계에서는 raise를 보면 ‘여기서 오류를 일부러 만든다’고 먼저 읽고, 어떤 오류 종류와 메시지를 던지는지 확인하면 된다. 따라서 정답은 ‘ValueError가 발생한다’이다.
48	data/lessons/python_import_debug_beginner_v114_a1.json	4	PY114_L04_PIP_ENV_MISMATCH_001	pip 설치와 실행 환경 불일치	설치한 환경과 실행한 환경 불일치	따라서 정답은 ‘설치한 환경과 실행한 환경 불일치’이다.	YES	pip로 설치했어도 다른 Python이나 다른 가상환경으로 실행하면 import가 실패한다. python -m pip로 현재 Python 기준 설치를 확인하는 게 안전하다.	pip로 설치했어도 다른 Python이나 다른 가상환경으로 실행하면 import가 실패한다. python -m pip로 현재 Python 기준 설치를 확인하는 게 안전하다. 따라서 정답은 ‘설치한 환경과 실행한 환경 불일치’이다.
49	data/lessons/python_import_debug_beginner_v114_a1.json	10	PY114_L06_PYTHONPATH_CAUTION_001	PYTHONPATH는 조심해서 쓰기	경로를 억지로 추가해 재현이 어려워질 수 있다	따라서 정답은 ‘경로를 억지로 추가해 재현이 어려워질 수 있다’이다.	YES	PYTHONPATH는 import 경로를 추가할 수 있지만, 로컬 PC에서만 동작하는 숨은 설정이 되기 쉽다. 먼저 프로젝트 구조와 실행 위치를 바로잡는 편이 낫다.	PYTHONPATH는 import 경로를 추가할 수 있지만, 로컬 PC에서만 동작하는 숨은 설정이 되기 쉽다. 먼저 프로젝트 구조와 실행 위치를 바로잡는 편이 낫다. 따라서 정답은 ‘경로를 억지로 추가해 재현이 어려워질 수 있다’이다.
50	data/lessons/python_json_error_encoding_beginner_v119_a1.json	6	PY119_L05_JSON_WRITE_KOREAN_001	한글 JSON 저장 패턴	한글이 읽기 쉽고 파일 인코딩도 명시된다	따라서 정답은 ‘한글이 읽기 쉽고 파일 인코딩도 명시된다’이다.	YES	ensure_ascii=False는 한글 표시를 돕고, encoding='utf-8'은 파일 저장 인코딩을 명확히 한다. indent=2는 구조 확인에 좋다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	ensure_ascii=False는 한글 표시를 돕고, encoding='utf-8'은 파일 저장 인코딩을 명확히 한다. indent=2는 구조 확인에 좋다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘한글이 읽기 쉽고 파일 인코딩도 명시된다’이다.
51	data/lessons/python_logging_verbose_cli_beginner_v129_a1.json	2	PY129_L05_LOG_LEVEL_INFO_DEBUG_001	DEBUG와 INFO 구분하기	DEBUG는 개발자가 흐름을 확인할 때 더 자세히 남긴다	따라서 정답은 ‘DEBUG는 개발자가 흐름을 확인할 때 더 자세히 남긴다’이다.	YES	DEBUG는 변수값, 분기, 내부 흐름처럼 자세한 확인용 메시지에 자주 쓴다. INFO는 사용자가 알아도 좋은 일반 진행 상태에 더 가깝다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	DEBUG는 변수값, 분기, 내부 흐름처럼 자세한 확인용 메시지에 자주 쓴다. INFO는 사용자가 알아도 좋은 일반 진행 상태에 더 가깝다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘DEBUG는 개발자가 흐름을 확인할 때 더 자세히 남긴다’이다.
52	data/lessons/python_logging_verbose_cli_beginner_v129_a1.json	6	PY129_L05_PROGRESS_LOG_MESSAGE_001	처리 진행 로그 남기기	현재 어느 단계인지 확인하기 위해	따라서 정답은 ‘현재 어느 단계인지 확인하기 위해’이다.	YES	진행 로그는 프로그램이 입력 읽기, 처리, 저장 중 어디까지 왔는지 보여 준다. 실패가 났을 때 어느 단계에서 멈췄는지도 찾기 쉽다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	진행 로그는 프로그램이 입력 읽기, 처리, 저장 중 어디까지 왔는지 보여 준다. 실패가 났을 때 어느 단계에서 멈췄는지도 찾기 쉽다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘현재 어느 단계인지 확인하기 위해’이다.
53	data/lessons/python_broad_expansion_v3.json	9	PY3_L06_write_text_001	Path.write_text() 읽기	summary.txt에 done을 저장한다	따라서 정답은 ‘summary.txt에 done을 저장한다’이다.	YES	write_text는 문자열을 파일에 쓴다. 파일이 없으면 만들고, 기본적으로 기존 내용이 있으면 새 문자열로 덮어쓴다. Path.write_text는 문자열을 파일에 저장하는 pathlib 메서드다. encoding을 지정하면 한글이나 특수문자가 깨지는 문제를 줄일 수 있다.	write_text는 문자열을 파일에 쓴다. 파일이 없으면 만들고, 기본적으로 기존 내용이 있으면 새 문자열로 덮어쓴다. Path.write_text는 문자열을 파일에 저장하는 pathlib 메서드다. encoding을 지정하면 한글이나 특수문자가 깨지는 문제를 줄일 수 있다. 따라서 정답은 ‘summary.txt에 done을 저장한다’이다.
54	data/lessons/python_broad_expansion_v3.json	17	PY3_L08_pandas_isna_001	pandas 결측값 필터 읽기	doc_id가 비어 있는 행	따라서 정답은 ‘doc_id가 비어 있는 행’이다.	YES	isna()는 값이 비어 있거나 결측치인지 확인한다. 데이터 정제에서 빠진 값만 골라내거나 기본값으로 채울 때 사용한다. pandas isna는 값이 비어 있거나 결측인지 확인한다. CSV나 표 데이터를 정리할 때 빈 값 필터링과 기본값 채우기 전에 자주 사용한다.	isna()는 값이 비어 있거나 결측치인지 확인한다. 데이터 정제에서 빠진 값만 골라내거나 기본값으로 채울 때 사용한다. pandas isna는 값이 비어 있거나 결측인지 확인한다. CSV나 표 데이터를 정리할 때 빈 값 필터링과 기본값 채우기 전에 자주 사용한다. 따라서 정답은 ‘doc_id가 비어 있는 행’이다.
55	data/lessons/python_core_expansion_v1.json	29	PY_L10_context_manager_001	Context Manager 패턴 읽기	파일을 자동으로 닫는 데 도움	따라서 정답은 ‘파일을 자동으로 닫는 데 도움’이다.	YES	with 문은 파일이나 네트워크 연결 같은 리소스를 안전하게 다루는 구조다. 블록이 끝나면 파일 닫기 같은 정리 작업이 자동으로 처리된다. 직접 close를 부르지 않아도 정리되므로 예외가 나도 파일 핸들이 남는 실수를 줄일 수 있다.	with 문은 파일이나 네트워크 연결 같은 리소스를 안전하게 다루는 구조다. 블록이 끝나면 파일 닫기 같은 정리 작업이 자동으로 처리된다. 직접 close를 부르지 않아도 정리되므로 예외가 나도 파일 핸들이 남는 실수를 줄일 수 있다. 따라서 정답은 ‘파일을 자동으로 닫는 데 도움’이다.
56	data/lessons/python_core_expansion_v1.json	30	PY_L10_pm_trace_001	PM형 코드 흐름 추론	청크를 읽어 노드 후보를 추출하고 저장한다	따라서 정답은 ‘청크를 읽어 노드 후보를 추출하고 저장한다’이다.	YES	load_chunks → extract_node_candidates → write_candidates 흐름으로 읽을 수 있다. 각 함수 이름이 동사처럼 역할을 말하므로, 데이터가 읽히고 후보가 뽑힌 뒤 파일로 저장되는 파이프라인으로 보면 된다.	load_chunks → extract_node_candidates → write_candidates 흐름으로 읽을 수 있다. 각 함수 이름이 동사처럼 역할을 말하므로, 데이터가 읽히고 후보가 뽑힌 뒤 파일로 저장되는 파이프라인으로 보면 된다. 따라서 정답은 ‘청크를 읽어 노드 후보를 추출하고 저장한다’이다.
57	data/lessons/python_core_expansion_v1.json	11	PY_L04_zip_001	zip으로 두 리스트 묶기	두 리스트를 짝지어 반복한다	따라서 출력은 ‘두 리스트를 짝지어 반복한다’이다.	YES	zip()은 여러 반복 가능한 값에서 같은 위치의 항목끼리 묶어 준다. 이름 목록과 점수 목록을 나란히 처리할 때 자주 사용한다. 반복문에서 for name, score in zip(names, scores)처럼 두 값을 동시에 꺼내는 형태로 많이 이어진다.	zip()은 여러 반복 가능한 값에서 같은 위치의 항목끼리 묶어 준다. 이름 목록과 점수 목록을 나란히 처리할 때 자주 사용한다. 반복문에서 for name, score in zip(names, scores)처럼 두 값을 동시에 꺼내는 형태로 많이 이어진다. 따라서 출력은 ‘두 리스트를 짝지어 반복한다’이다.
58	data/lessons/python_ai_learning_methods_v14.json	2	PY14_L07_supervised_learning_001	지도학습 코드 흐름 읽기	정답 label	따라서 정답은 ‘정답 label’이다.	YES	지도학습은 정답이 있는 데이터로 모델을 학습하는 방식이다. 모델 예측 pred와 정답 y를 비교해 loss를 계산하고 줄여 간다. y는 모델이 맞혀야 할 기준값이므로 입력 X와 구분해서 읽어야 학습 코드의 방향이 보인다.	지도학습은 정답이 있는 데이터로 모델을 학습하는 방식이다. 모델 예측 pred와 정답 y를 비교해 loss를 계산하고 줄여 간다. y는 모델이 맞혀야 할 기준값이므로 입력 X와 구분해서 읽어야 학습 코드의 방향이 보인다. 따라서 정답은 ‘정답 label’이다.
59	data/lessons/python_async_batch_queue_v26.json	4	PY26_L08_shard_range_001	shard range 처리 읽기	100	따라서 정답은 ‘100’이다.	YES	shard range는 큰 작업을 번호 구간으로 나눠 처리하는 방식이다. range(start, end + 1)을 쓰면 마지막 번호까지 포함할 수 있다. 구간을 명확히 기록하면 여러 PC나 실행에서 작업 범위가 겹치지 않게 나눌 수 있다.	shard range는 큰 작업을 번호 구간으로 나눠 처리하는 방식이다. range(start, end + 1)을 쓰면 마지막 번호까지 포함할 수 있다. 구간을 명확히 기록하면 여러 PC나 실행에서 작업 범위가 겹치지 않게 나눌 수 있다. 따라서 정답은 ‘100’이다.
60	data/lessons/python_async_batch_queue_v26.json	9	PY26_L10_background_job_status_001	background job 상태 저장 읽기	error로 저장된다	따라서 정답은 ‘error로 저장된다’이다.	YES	background job status는 뒤에서 실행되는 작업의 현재 상태를 기록하는 값이다. 성공, 진행 중, 오류 상태와 에러 메시지를 남기면 추적이 쉬워진다.	background job status는 뒤에서 실행되는 작업의 현재 상태를 기록하는 값이다. 성공, 진행 중, 오류 상태와 에러 메시지를 남기면 추적이 쉬워진다. 따라서 정답은 ‘error로 저장된다’이다.
61	data/lessons/python_async_queue_batch_jobs_v36.json	12	PY36_L10_job_status_001	job status 읽기	running	따라서 정답은 ‘running’이다.	YES	status는 작업이 대기 중인지, 실행 중인지, 완료됐는지, 실패했는지 알려준다. job status는 작업이 대기 중인지, 실행 중인지, 성공했는지, 실패했는지를 나타내는 상태값이다. 상태 전이가 어떤 조건에서 바뀌는지 보면 운영 흐름을 이해하기 쉽다.	status는 작업이 대기 중인지, 실행 중인지, 완료됐는지, 실패했는지 알려준다. job status는 작업이 대기 중인지, 실행 중인지, 성공했는지, 실패했는지를 나타내는 상태값이다. 상태 전이가 어떤 조건에서 바뀌는지 보면 운영 흐름을 이해하기 쉽다. 따라서 정답은 ‘running’이다.
62	data/lessons/python_auth_security_tokens_permissions_v38.json	1	PY38_L06_authentication_001	authentication 읽기	너는 누구인가?	따라서 정답은 ‘너는 누구인가?’이다.	YES	authentication은 사용자의 신원을 확인하는 과정이다. 로그인처럼 아이디, 비밀번호, 토큰 등을 확인해 누구의 요청인지 판단한다. 인증은 권한 부여보다 앞단의 확인 과정이며, 먼저 사용자가 누구인지 확인한 뒤 접근 권한을 판단한다.	authentication은 사용자의 신원을 확인하는 과정이다. 로그인처럼 아이디, 비밀번호, 토큰 등을 확인해 누구의 요청인지 판단한다. 인증은 권한 부여보다 앞단의 확인 과정이며, 먼저 사용자가 누구인지 확인한 뒤 접근 권한을 판단한다. 따라서 정답은 ‘너는 누구인가?’이다.
63	data/lessons/python_auth_security_tokens_permissions_v38.json	6	PY38_L08_jwt_001	JWT 읽기	사용자 식별자	따라서 정답은 ‘사용자 식별자’이다.	YES	JWT payload에는 subject, role, expiration 같은 claim이 들어갈 수 있다. JWT는 서버가 서명한 토큰으로 사용자 정보와 만료 시간을 담을 수 있다. payload는 읽을 수 있으므로 비밀번호 같은 비밀값을 넣으면 안 된다.	JWT payload에는 subject, role, expiration 같은 claim이 들어갈 수 있다. JWT는 서버가 서명한 토큰으로 사용자 정보와 만료 시간을 담을 수 있다. payload는 읽을 수 있으므로 비밀번호 같은 비밀값을 넣으면 안 된다. 따라서 정답은 ‘사용자 식별자’이다.
64	data/lessons/python_auth_security_tokens_permissions_v38.json	11	PY38_L10_role_permission_001	role / permission 읽기	manage_cards	따라서 정답은 ‘manage_cards’이다.	YES	role permission은 사용자 역할에 따라 가능한 작업을 제한하는 권한 방식이다. 관리자, 일반 사용자, 게스트의 허용 기능을 다르게 둘 수 있다. 권한 검사는 화면 숨김뿐 아니라 서버 요청 처리 단계에서도 다시 확인해야 한다.	role permission은 사용자 역할에 따라 가능한 작업을 제한하는 권한 방식이다. 관리자, 일반 사용자, 게스트의 허용 기능을 다르게 둘 수 있다. 권한 검사는 화면 숨김뿐 아니라 서버 요청 처리 단계에서도 다시 확인해야 한다. 따라서 정답은 ‘manage_cards’이다.
65	data/lessons/python_class_object_datamodel_v31.json	14	PY31_L10_stateful_object_001	상태를 가진 객체 읽기	1 증가한다	따라서 반환/호출 결과는 ‘1 증가한다’이다.	YES	stateful object는 내부 상태를 가지고 그 상태가 메서드 호출에 따라 바뀌는 객체다. self.count += 1은 객체 내부 상태를 변경한다. 상태가 있는 객체는 호출 순서에 따라 결과가 달라질 수 있어 테스트에서 초기 상태를 확인해야 한다.	stateful object는 내부 상태를 가지고 그 상태가 메서드 호출에 따라 바뀌는 객체다. self.count += 1은 객체 내부 상태를 변경한다. 상태가 있는 객체는 호출 순서에 따라 결과가 달라질 수 있어 테스트에서 초기 상태를 확인해야 한다. 따라서 반환/호출 결과는 ‘1 증가한다’이다.
66	data/lessons/python_data_governance_copyright_v57.json	6	PY57_L08_public_data_001	public data 읽기	출처와 사용 조건	따라서 정답은 ‘출처와 사용 조건’이다.	YES	public data는 공공기관이나 공개 경로에서 제공되는 데이터다. 공공자료라도 모든 용도와 가공이 자동 허용되는 것은 아니므로 조건을 확인해야 한다. 출처, 라이선스, 갱신일, 재가공 가능 여부를 함께 기록해야 나중에 서비스 적용을 판단할 수 있다.	public data는 공공기관이나 공개 경로에서 제공되는 데이터다. 공공자료라도 모든 용도와 가공이 자동 허용되는 것은 아니므로 조건을 확인해야 한다. 출처, 라이선스, 갱신일, 재가공 가능 여부를 함께 기록해야 나중에 서비스 적용을 판단할 수 있다. 따라서 정답은 ‘출처와 사용 조건’이다.
67	data/lessons/python_database_storage_crud_v37.json	5	PY37_L08_crud_001	CRUD 읽기	맞힌 횟수 증가	따라서 정답은 ‘맞힌 횟수 증가’이다.	YES	CRUD는 Create, Read, Update, Delete의 줄임말이다. 대부분의 데이터 저장 앱은 이 네 가지 기본 동작을 반복해서 구현한다. 예를 들어 오답 노트를 추가하고, 조회하고, 수정하고, 삭제하는 흐름도 CRUD로 설명할 수 있다.	CRUD는 Create, Read, Update, Delete의 줄임말이다. 대부분의 데이터 저장 앱은 이 네 가지 기본 동작을 반복해서 구현한다. 예를 들어 오답 노트를 추가하고, 조회하고, 수정하고, 삭제하는 흐름도 CRUD로 설명할 수 있다. 따라서 정답은 ‘맞힌 횟수 증가’이다.
68	data/lessons/python_debug_logs_cache_git_v17.json	7	PY17_L08_json_parse_check_001	JSON parse 검증 루프 읽기	catch 블록	따라서 정답은 ‘catch 블록’이다.	YES	JSON parse check는 문자열이 올바른 JSON인지 확인하는 검사다. try 안에서 파싱 오류가 나면 catch로 이동해 BAD 메시지를 출력한다. 파싱 검증을 자동화하면 깨진 JSON 파일이 앱 로딩 단계까지 넘어가는 일을 막을 수 있다.	JSON parse check는 문자열이 올바른 JSON인지 확인하는 검사다. try 안에서 파싱 오류가 나면 catch로 이동해 BAD 메시지를 출력한다. 파싱 검증을 자동화하면 깨진 JSON 파일이 앱 로딩 단계까지 넘어가는 일을 막을 수 있다. 따라서 정답은 ‘catch 블록’이다.
69	data/lessons/python_deep_expansion_v4.json	19	PY4_L08_logging_level_001	logging level 읽기	실패나 심각한 문제	따라서 정답은 ‘실패나 심각한 문제’이다.	YES	로그 레벨은 메시지의 중요도를 구분한다. DEBUG, INFO, WARNING, ERROR처럼 나누면 필요한 수준의 실행 기록만 골라 볼 수 있다. 운영 중에는 ERROR와 WARNING을 우선 보고, 디버깅할 때 DEBUG를 켜는 식으로 조절한다.	로그 레벨은 메시지의 중요도를 구분한다. DEBUG, INFO, WARNING, ERROR처럼 나누면 필요한 수준의 실행 기록만 골라 볼 수 있다. 운영 중에는 ERROR와 WARNING을 우선 보고, 디버깅할 때 DEBUG를 켜는 식으로 조절한다. 따라서 정답은 ‘실패나 심각한 문제’이다.
70	data/lessons/python_files_paths_project_structure_v32.json	15	PY32_L10_file_pipeline_001	파일 처리 파이프라인 읽기	읽기 → 정리 → 쓰기	따라서 정답은 ‘읽기 → 정리 → 쓰기’이다.	YES	파일 처리 파이프라인은 입력, 변환, 출력 단계를 분리해서 읽으면 이해하기 쉽다. 파일 처리 파이프라인은 읽기, 변환, 검증, 저장 단계로 나누어 보면 쉽다. 각 단계가 어떤 파일을 입력으로 받고 어떤 결과 파일을 만드는지 확인해야 한다.	파일 처리 파이프라인은 입력, 변환, 출력 단계를 분리해서 읽으면 이해하기 쉽다. 파일 처리 파이프라인은 읽기, 변환, 검증, 저장 단계로 나누어 보면 쉽다. 각 단계가 어떤 파일을 입력으로 받고 어떤 결과 파일을 만드는지 확인해야 한다. 따라서 정답은 ‘읽기 → 정리 → 쓰기’이다.
